event-id,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
209274929,2009-04-25 06:00:00.000,9.7336,49.53917,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553075.5642467199,5487654.094016628,32N,Central European Time,2009-04-25 08:00:00.000
209274930,2009-04-25 11:00:00.000,9.7343,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553128.9186873265,5487376.652068838,32N,Central European Time,2009-04-25 13:00:00.000
209274931,2009-04-25 13:00:00.000,9.7348,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553165.0949523633,5487377.004950503,32N,Central European Time,2009-04-25 15:00:00.000
209274932,2009-04-25 17:00:00.000,9.7348,49.53833,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553163.294130691,5487561.554153655,32N,Central European Time,2009-04-25 19:00:00.000
209274933,2009-04-25 18:00:00.000,9.734,49.53917,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553104.5037830123,5487654.376029801,32N,Central European Time,2009-04-25 20:00:00.000
209274934,2009-04-26 06:00:00.000,9.734,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553104.688008103,5487635.476406962,32N,Central European Time,2009-04-26 08:00:00.000
209274935,2009-04-27 06:00:00.000,9.7341,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553112.4648268085,5487579.959811721,32N,Central European Time,2009-04-27 08:00:00.000
209274936,2009-04-27 09:00:00.000,9.7336,49.53917,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553075.5642467199,5487654.094016628,32N,Central European Time,2009-04-27 11:00:00.000
209274937,2009-04-28 06:00:00.000,9.7343,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553126.9347926053,5487580.1008957,32N,Central European Time,2009-04-28 08:00:00.000
209274938,2009-04-28 09:00:00.000,9.735,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553177.0370980679,5487636.18211317,32N,Central European Time,2009-04-28 11:00:00.000
209274939,2009-04-28 11:00:00.000,9.7341,49.53867,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553112.2805780041,5487598.85943288,32N,Central European Time,2009-04-28 13:00:00.000
209274940,2009-04-29 06:00:00.000,9.7338,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553090.2181898059,5487635.335381026,32N,Central European Time,2009-04-29 08:00:00.000
209274941,2009-04-29 09:00:00.000,9.7343,49.53833,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553127.1190911395,5487561.201275223,32N,Central European Time,2009-04-29 11:00:00.000
209274942,2009-04-30 09:00:00.000,9.7336,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553075.7483714072,5487635.194393525,32N,Central European Time,2009-04-30 11:00:00.000
209274943,2009-04-30 11:00:00.000,9.7333,49.53983,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553053.1450451007,5487727.257620963,32N,Central European Time,2009-04-30 13:00:00.000
209274944,2009-05-01 06:00:00.000,9.7338,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553092.7424216561,5487376.299427395,32N,Central European Time,2009-05-01 08:00:00.000
209274945,2009-05-01 07:00:00.000,9.7345,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553143.5735370731,5487357.8935782425,32N,Central European Time,2009-05-01 09:00:00.000
209274946,2009-05-01 09:00:00.000,9.7345,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553143.3891934174,5487376.793192676,32N,Central European Time,2009-05-01 11:00:00.000
209274947,2009-05-01 11:00:00.000,9.735,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.7499273559,5487358.246556328,32N,Central European Time,2009-05-01 13:00:00.000
209274948,2009-05-02 09:00:00.000,9.7336,49.5395,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553075.2068268642,5487690.781521869,32N,Central European Time,2009-05-02 11:00:00.000
209274949,2009-05-02 11:00:00.000,9.7343,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553126.3927353588,5487635.688017932,32N,Central European Time,2009-05-02 13:00:00.000
209274950,2009-05-03 09:00:00.000,9.7348,49.53817,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553163.4677058244,5487543.766276372,32N,Central European Time,2009-05-03 11:00:00.000
209274951,2009-05-04 06:00:00.000,9.7336,49.5405,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553074.1237255475,5487801.95579281,32N,Central European Time,2009-05-04 08:00:00.000
209274952,2009-05-04 09:00:00.000,9.7336,49.53867,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553076.1057885721,5487598.50689142,32N,Central European Time,2009-05-04 11:00:00.000
209274953,2009-05-06 07:00:00.000,9.733,49.54017,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553031.0727315083,5487764.845552139,32N,Central European Time,2009-05-06 09:00:00.000
209274954,2009-05-06 09:00:00.000,9.7331,49.53983,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553038.675471553,5487727.1167301955,32N,Central European Time,2009-05-06 11:00:00.000
209274955,2009-05-06 13:00:00.000,9.7341,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553114.2747752861,5487394.298856593,32N,Central European Time,2009-05-06 15:00:00.000
209274956,2009-05-06 18:00:00.000,9.7343,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553128.7452342312,5487394.439941872,32N,Central European Time,2009-05-06 20:00:00.000
209274957,2009-05-06 23:00:00.000,9.734,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553104.688008103,5487635.476406962,32N,Central European Time,2009-05-07 01:00:00.000
209274958,2009-05-07 09:00:00.000,9.7343,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553126.9347926053,5487580.1008957,32N,Central European Time,2009-05-07 11:00:00.000
209274959,2009-05-07 11:00:00.000,9.7343,49.53867,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553126.7504935995,5487599.000516726,32N,Central European Time,2009-05-07 13:00:00.000
209274960,2009-05-07 13:00:00.000,9.7341,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553112.4648268085,5487579.959811721,32N,Central European Time,2009-05-07 15:00:00.000
209274961,2009-05-07 18:00:00.000,9.7333,49.53767,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553055.4835431316,5487487.121244511,32N,Central European Time,2009-05-07 20:00:00.000
209274962,2009-05-08 07:00:00.000,9.7331,49.54033,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553038.1342893785,5487782.703867397,32N,Central European Time,2009-05-08 09:00:00.000
209274963,2009-05-08 09:00:00.000,9.7328,49.54017,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553016.6032582134,5487764.704719288,32N,Central European Time,2009-05-08 11:00:00.000
209274964,2009-05-08 11:00:00.000,9.7328,49.54,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553016.7871848627,5487745.805092425,32N,Central European Time,2009-05-08 13:00:00.000
209274965,2009-05-08 13:00:00.000,9.7338,49.5395,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553089.6764976102,5487690.92250898,32N,Central European Time,2009-05-08 15:00:00.000
209274966,2009-05-09 07:00:00.000,9.7326,49.53883,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553003.5831511026,5487615.59040933,32N,Central European Time,2009-05-09 09:00:00.000
209274967,2009-05-09 11:00:00.000,9.7343,49.53833,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553127.1190911395,5487561.201275223,32N,Central European Time,2009-05-09 13:00:00.000
209274968,2009-05-09 18:00:00.000,9.7346,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553150.8088151804,5487357.964154641,32N,Central European Time,2009-05-09 20:00:00.000
209274969,2009-05-10 06:00:00.000,9.734,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553104.688008103,5487635.476406962,32N,Central European Time,2009-05-10 08:00:00.000
209274970,2009-05-10 11:00:00.000,9.7341,49.53917,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553111.738667022,5487654.446557116,32N,Central European Time,2009-05-10 13:00:00.000
209274971,2009-05-10 13:00:00.000,9.7338,49.53933,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553089.8606734143,5487672.0228849435,32N,Central European Time,2009-05-10 15:00:00.000
209274972,2009-05-10 23:00:00.000,9.7345,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553141.4047583009,5487580.242018113,32N,Central European Time,2009-05-11 01:00:00.000
209274973,2009-05-11 11:00:00.000,9.7338,49.53933,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553089.8606734143,5487672.0228849435,32N,Central European Time,2009-05-11 13:00:00.000
209274974,2009-05-12 07:00:00.000,9.735,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.7499273559,5487358.246556328,32N,Central European Time,2009-05-12 09:00:00.000
209274975,2009-05-12 11:00:00.000,9.7348,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553165.0949523633,5487377.004950503,32N,Central European Time,2009-05-12 13:00:00.000
209274976,2009-05-12 17:00:00.000,9.7348,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553165.0949523633,5487377.004950503,32N,Central European Time,2009-05-12 19:00:00.000
209274977,2009-05-12 18:00:00.000,9.735,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.3918397403,5487394.934043029,32N,Central European Time,2009-05-12 20:00:00.000
209274978,2009-05-13 11:00:00.000,9.7348,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553164.9213811503,5487394.792823225,32N,Central European Time,2009-05-13 13:00:00.000
209274979,2009-05-13 17:00:00.000,9.735,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.3918397403,5487394.934043029,32N,Central European Time,2009-05-13 19:00:00.000
209274980,2009-05-13 18:00:00.000,9.7348,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553165.0949523633,5487377.004950503,32N,Central European Time,2009-05-13 20:00:00.000
209274981,2009-05-14 07:00:00.000,9.7338,49.539,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553090.2181898059,5487635.335381026,32N,Central European Time,2009-05-14 09:00:00.000
209274982,2009-05-14 17:00:00.000,9.7343,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553126.9347926053,5487580.1008957,32N,Central European Time,2009-05-14 19:00:00.000
209274983,2009-05-14 18:00:00.000,9.7346,49.5385,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553148.6397411105,5487580.312593733,32N,Central European Time,2009-05-14 20:00:00.000
209274984,2009-05-15 07:00:00.000,9.7336,49.53917,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553075.5642467199,5487654.094016628,32N,Central European Time,2009-05-15 09:00:00.000
209274985,2009-05-15 17:00:00.000,9.7351,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553186.6270689972,5487395.0046673445,32N,Central European Time,2009-05-15 19:00:00.000
209274986,2009-05-15 18:00:00.000,9.7366,49.53767,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553294.242016634,5487489.451519014,32N,Central European Time,2009-05-15 20:00:00.000
209274987,2009-05-16 13:00:00.000,9.735,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.3918397403,5487394.934043029,32N,Central European Time,2009-05-16 15:00:00.000
209274988,2009-05-16 16:00:00.000,9.7355,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553215.926317005,5487358.599774636,32N,Central European Time,2009-05-16 18:00:00.000
209274989,2009-05-16 17:00:00.000,9.7353,49.5365,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553201.4557612216,5487358.458458487,32N,Central European Time,2009-05-16 19:00:00.000
209274990,2009-05-17 13:00:00.000,9.7353,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553201.2712167661,5487377.35807239,32N,Central European Time,2009-05-17 15:00:00.000
209274991,2009-05-17 16:00:00.000,9.7348,49.53633,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553165.4637898024,5487339.205722582,32N,Central European Time,2009-05-17 18:00:00.000
209274992,2009-05-17 17:00:00.000,9.735,49.53633,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553179.9343960392,5487339.346942774,32N,Central European Time,2009-05-17 19:00:00.000
209274993,2009-05-18 13:00:00.000,9.7351,49.53683,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553186.6270689972,5487395.0046673445,32N,Central European Time,2009-05-18 15:00:00.000
209274994,2009-05-18 16:00:00.000,9.7351,49.53667,gps,Anas platyrhynchos,41722,41722A,Navigation and migration in European mallards (van Toor et al. 2013),553186.8007110809,5487377.216794808,32N,Central European Time,2009-05-18 18:00:00.000
